track_id,artists,track_name,popularity
5SgFX13gtlQfsNUpoPshwD,Masaharu Fukuyama,Good night,35
7vu53hQrIoH7UGeh6qcct1,Zack Tabudlo,As You Are,60
55RMhrPQYA6vLu5YMgXxFD,Zack Tabudlo,Binibini,65
2KsdoMZsL2ajnjjYUWm1ZT,Sara Farell,It Aint Me,52
2fPb58e6f8KxejYDCaARwS,A Great Big World,Say Something,57
4NxUuupOGPquDhy1yFIZK3,Ingrid Michaelson;AJR,The Lotto,59
0avtLG17MT8kDf9xc67Niv,Rodrigo y Gabriela,Tamacun,50
6jI7y83WjuyBne9b3IvdSs,Andrew Belle,Make It Without You,49
0ngtyvPUKR4YTtkVKvZP02,Priscilla Ahn,Dream,54
5PoaNLRYLL7rywHSPUOZs8,JJ Heller,"Big Love, Small Moments",52
6DwgZO7AMYelPFwr8WPhpg,Priscilla Ahn,I Am Not Alone,46
5X3w2MfxgMTZkn2mTPQs0u,Joshua Hyslop,Stand Your Ground,62
5PCwedwyeLZQ6xAUIKbwos,Front Porch Step,Perfect Man,32
32kyGOJpEOTFKR9wvPSsxJ,Takehara Pistol,あ。っという間はあるさ,33
0ifc4mq2mVNefgQFmtXQpt,Eric Hutchinson,Tell The World,58
2gJ3ZOaiWr3jGHwevufOxr,Brett Dennen,Ain't No Reason,57
37jsciEAFxwyjXx0kV6aO6,Rail Yard Ghosts,A Month from Now,34
22KbVMZekQbkrHGrubQTpQ,Five For Fighting,What If,55
4RiKD76gS8huCzwWqw0EGC,The Bridge City Sinners,Pussy Cat,33
3XFhSbm8EdZD6Cjrm1dNJQ,Frank Turner,Polaroid Picture,33
3nImoHhXBOqYcdTN8gt9eE,Matt Costa,I Bet On Flying High,0
0B3g35bVxJ42Y0W0I5WBIU,Matt Costa,I Bet On Flying High,0
1igSa6QILI1jyE970ZMYW1,Matt Costa,I Bet On Flying High,0
4AYITlwiumljGdv0NIGR4T,Jonah Baker,Mirrors - Acoustic,52
3YvutLE6lwEyW4WMF5FIi6,Aqualung;Kina Grannis,To the Wonder (feat. Kina Grannis),21
3geIJghtdmVc7GeJio1xlj,Jonah Baker,Stay - Acoustic,50
1yycinn2WICj4UKGQ9xPjD,Ichiko Aoba,太陽さん,55
5Z8O4RFAmjA13jrOYIgyXA,Kina Grannis,Oh What A Love,46
1ABd3bWsG4FCKePjXeVfJG,Meiko,Leave The Lights On,56
4I18rXWixQBWc8JhTqx6Xn,Erin McCarley,I Won't Let You Down,40
3IORLAm07yxo4T7B8cRET3,Jason Mraz,Look For The Good (Single Version),21
4sAX65hbNtEC1lceCdGuMt,Isabella Celander,Stargazing,55
7vg5fesQdq5I7Z7XGdyJd5,Roses & Frey,Bad Liar,50
6Xrq1dAFgZcSi5HuuHe27i,Rachael Yamagata,Is It You,41
2TRXV6DoQLjdRrBR6ED6NP,Us The Duo,Slow Down Time,44
6xXvAzowcCQmoKdDr1oIFJ,Amber Leigh Irish,2002 - Acoustic,57
5L4G3nwKkd4wykW4BV9sVe,Jess Penner,Sweeter,33
0QzY6rP7C8IWMnpEyuQmC6,Daniel Robinson,Heat Waves - Acoustic,56
3XdStlaHnq3JrmQDCRqEET,Yosui Inoue;Tamio Okuda,アジアの純真,32
4h3rI4uxGsbA4LsLt1nB2t,Jonah Baker;Celine,If the World Was Ending - Acoustic,35
2KhS0LVOw9ralhfbcIi7vL,Greg Laswell,Comes And Goes (In Waves),55
6fPblqm2OhtEKvaUEQzLzJ,Masaharu Fukuyama,ながれ星,33
0wFSrH6x1iQOdUljUueAcd,Blame Jones,Dusk Till Dawn - Acoustic,46
1wSZdWFZphxDh6iJhWlIUi,Ben Woodward,Don't Wanna Leave You,38
5ZpSUdy5wL5Hvwsqz6JCAt,Stephen Speaks,Passenger Seat,65
3mDvi0k4LuCA7ViLf3Qb3O,Matt White,Love,60
5D6xoqZwDoqRO5V9rNgxFO,Boyce Avenue,Hallelujah,54
09t3kwndNebf3RV8DZ5pw3,Madi Diaz,Ashes,37
3yVSlc3y7YWZPAreTHjH9v,Masaharu Fukuyama,明日の☆SHOW,34
5LHruF9uFyPxGpimaknrU8,Boyce Avenue,Love Me Like You Do,55
3SxMBVdL2gxhX5V5dXF9jy,Canyon City,Lost Sparks,51
6XCPQygbj33s7OUxlbo6bX,Tristan Prettyman,Who We Are,48
0IZJR2XrPdWqHdnpaPixw9,Masaharu Fukuyama,Heart (Original Version),34
3VIbZxc3oo1eAlb7tcRsG1,JJ Heller,It'll Be Alright,51
3SBzDgdTwHOMSik82ZI6L2,Ingrid Michaelson,Everybody,54
2hSag78vkaBXqpaDF3serw,Mark Oblea,Kabilugan Ng Buwan,32
3wpZTp7HM8Dv25oExNgCC6,Ingrid Michaelson,Keep Breathing,54
63wsZUhUZLlh1OsyrZq7sz,Boyce Avenue;Kina Grannis,Fast Car,61
2FSkBDGsqZIxcsnKNgtMLx,Boyce Avenue,Just the Way You Are,55
3e5UDAmMzMUM95PqjVHC4L,Andrew Belle,The Ladder,55
2jcDDdBy1foaBC8X9owMrZ,Masaharu Fukuyama,HELLO (Original Version),34
7KC4B2R255iYIPVG8S7Eey,Hanare Gumi,接吻,33
7DUnyslSCb05yeSmGGTJ81,Brett Dennen;Benedict Cumberbatch,Can't Keep It Inside,45
2lXGLbSXrSACMa2oelt4TE,Hanare Gumi,明日天気になれ,33
6uZroCk7E7L7RhY7NAvC3Y,Masaharu Fukuyama,IT'S ONLY LOVE,34
6ITdND5IQ7lHzjkyJZSt53,Masaharu Fukuyama,それがすべてさ,34
71vcffc4Yfz0pt9AbaL386,A Great Big World,I Don't Wanna Love Somebody Else,49
7wbSp6u3cGj5GTN0lNxZ4X,RENT STRIKE,Burn It All!,33
0HL3y3bsKSARBSP0qaImwb,Brandi Carlile,Carried Me With You,62
1yZWcHtL0KMhKadWXG26SG,Mischief Brew,"O, Pennsyltucky!",33
4N1PJshrO7sHB468RoZQjL,Frank Turner,"I Believed You, William Blake",31
3NrUMv6TqphWgk2PdDdg4H,Get Dead,Pepperspray,32
42mkE3wbofBNickLHgdVlo,Get Dead,Stickup,32
3Re0unscFRNOkwwEGtxhCO,Grace George,Heaven - Acoustic,54
4H7MpMZ4p3Cc06B11bcgL7,Jack Savoretti,Soldier's Eyes,50
7AKxbxzkxm2ERWrd1ggniO,Ichiko Aoba,Asleep Among Endives,58
6JAXWoK53LV3hYARf4TzzP,Thomas Daniel,Symphony - Acoustic,49
7zCuUs0JXXPIH7GA8tWwii,Boyce Avenue;Fifth Harmony,When I Was Your Man,52
5LuSu8fS8PGCH88EDPLYcy,Amber Leigh Irish,Save Your Tears - Acoustic,49
4nmjL1mUKOAfAbo9QG9tSE,Gen Hoshino,Koi,53
4A6GiKusHlmrtqCyKAyPg2,Richard Walters,July Bones,54
6y4PDihMDJdFRjhunzpJ6s,Kaiak;Viktoria Tolstoy,Autumn Breeze,50
45SbQo5bq8f0hNdB70IyFC,Boyce Avenue,Save Your Tears,57
4l2fpkIEUWv7G9DNp9M2nr,Bailey Rushlow,You're Still The One - Acoustic,53
1wflx5YklLYToaIbXkrZSq,Kina Grannis,Somebody Loved,57
0RRZxVYjfY3jWT4XiYAW7k,Boyce Avenue,Rise,49
6f9qzNP6elRi8i2NgqGoE5,John Adams,Bohemian Rhapsody - Acoustic,52
39dhIbeOy13KQlVlLM0m8G,Amber Leigh Irish,As It Was - Acoustic,51
3m0jiOJfxIqGGsRKMOA2uQ,Canyon City,Wish List,46
6IiFTtc2ipIXW5HzwFzOjh,Chord Overstreet,Beautiful Disaster,41
2JI53ZVCxMucM68UpCtZ5C,Wayne Mack,Fake a smile,57
5NqGfELjcdvRIUuhgZJ34W,Aimyon,Marigold,50
0Bv0qHGKNiwzDtHzXrjmIn,Sungha Jung,River Flows In You,42
7z2DKGAsPPdxOwTzMaVYD4,Tamio Okuda,Kill Me Pretty,47
2XW4AAjfBQTzp7Oe1tU702,Us The Duo,No Matter Where You Are,55
7Afr3PKTtlFGHGiXYgnv6P,Ben Rector,I Like You,56
5CijCh8uOTWZO9DQpYwAXw,Parachute,The Mess I Made,49
6xAjAocTRpKamQlCy50RRQ,Zee Avi,Dream a Little Dream of Me,50
0voYwjeuMfvXlF76oesZKu,Joshua Radin,"Here, Right Now",56
6xMm545wcSYbhNFB2Jr2EP,Boyce Avenue,Wonderful Tonight,52
7pq5vONxrAy8T773nhkiW3,Gabrielle Aplin,Salvation,50
2dS2710jYUM8gE2V1KC3uG,Jon Bryant,Wilderness,53
2jcdviEbZPIpwM10JBQNYc,Masaharu Fukuyama,恋人 (Original Version),33
6wVxhM5GJiZCro0xPWox6g,Bailey Pelkman;Randy Rektor,I Just Called To Say I Love You,54
7oyFihJppZYPP7o0NfoHnZ,A Great Big World;Christina Aguilera,Fall on Me,50
2a0WwSvmFdXPTdDMilPA1y,John Frusciante,Song To Sing When I'm Lonely,54
0vxlqUrmgsiyAWOHaAfnSK,Ron Pope,A Drop In the Ocean,55
78ylzQxu8Ht3gbFq5hI9Vo,Tres Hermanas,Have Yourself a Merry Little Christmas,32
1BZnc6VaggPnrQyjem5Dpf,Masaharu Fukuyama,Message (Original Version),33
2K3jLUSLeHrPMA3nKvP1jT,Matt Johnson,Beautiful In White,50
674WNL7f5Xo8XxtipzB3ao,The Mayries,Heaven Is a Place on Earth,56
73Nw51XTNstlk3Wu1K26cB,Stephen Speaks,Passenger Seat (Acoustic),63
5OWl1kO0gRlPxmp1wFyIWZ,Eddie Vedder,Guaranteed - Humming Version,48
5QjuTblPokfD03fkfHUuVK,Dave Van Ronk,"Hang Me, Oh Hang Me",54
2oLaalXlOgiJ70CaI992BA,John Frusciante;Josh Klinghoffer,The Afterglow,31
0rQ146AWbwiDC1DheKXJxm,Frank Turner,Eat the Meek,31
5ZUObJNpVt2l9GogUSfALc,Joy Williams,The Trouble with Wanting,60
1jyddn36UN4tVsJGtaJfem,Ray LaMontagne,You Are the Best Thing,67
73JI06Eznb1N22KHpo3HL7,Mischief Brew,Boycott Me!,33
0YG5wOXVpvNUyPihvr1zsa,Days N Daze;Freddie Boatright,To Risk to Live,32
0wKt65XM5Wit3QH7lZtESU,The Bridge City Sinners,"The Legend of Olog-hai, Pt. 1",31
6339iq4yAm87arKgnNc922,Zee Avi,No Christmas For Me,0
6mFsYlDjG2Esy5hXhNy78t,Get Dead,This One's for Johnny,31
7c0YUDcJreOv1OoBGf1KdH,Highland Peak,Graveyard - Acoustic,45
3V0NxWbbUTa3BUAnchm11i,Ichiko Aoba,bouquet,56
3c8k1iPo45JM4fKvIfumwh,Aoi Teshima,こころをこめて,45
5oDDFjWMz0KiMmRzWSFfQ6,AcousticTrench,Paradise,42
5TIXBnwtMYwgC9yc1QjFp7,Parachute,Better,46
4GiLKZ6Fd3d5UMJMGuzAA0,Matt Nathanson,Laid,50
6cYx8rBh13laBDAzvD7VrH,Lee DeWyze,Same For You,45
1jUyxF7NmNXGlZQDVw40O8,Clementine Duo,2U - Acoustic Version,56
4G8wt3fUBpgBjI35TBF2eQ,Rachael Yamagata,Duet,43
4eSOx2FzrVXpKmtssY59LB,Brandon Chase,I'll Say I Do,39
0YhsOegsemgmT7ZHdWheUy,Bailey Jehl,Anyone,53
1WSF2SjtfkV8LjTlF8uCZH,Gabrielle Aplin,Start of Time,45
6pTZ8Oy1xGKGCE4saVScoy,Zack Tabudlo,Give Me Your Forever,32
4efRaNW2VgDf3pjbm8y4tr,Bailey Jehl,Heat Waves,53
4khjcb6Mpegp1N596VVyf6,Clementine Duo,There She Goes,54
1WiVvolTPvAsVOd64HZi4X,Joshua Hyslop,Wells,51
1YnLthg0HOs8YTzgN5hVh2,Kina Grannis;Imaginary Future,God Only Knows,55
0N7UyDRbyHe2L63ilYDcRK,Andrew Foy;Renee Foy,Afterglow,33
5EndcDV7pcbLO4jE2GBZwC,Kurt Cobain,Burn The Rain,55
0MjXRAftpVBuNGYsNV1obJ,Us The Duo,Already Mine,46
2O16qeSdWeec3Kte6TKW9p,Hanare Gumi,きみはぼくのともだち,30
1W5j84OLhShyEIJEwaLzaU,Gabrielle Aplin,Never Be the Same,46
3KAQ4xe2sR6IiltZw8HSA5,Austin Basham,All Is Well,60
60wxK3idlzc3lykP8cYZ2l,Gabrielle Aplin,My Mistake,51
2O7FC4XbIrJ6Ib8bsq0FYC,Us The Duo,Near Or Far,47
1CYBnHYYbOAsuDCGa0zrw0,Drew Holcomb & The Neighbors,Without a Light,60
1ytsxlw6P6gsCc3RrYweyj,Parachute,Lonely With Me,51
37bc0lXXN8Udi7IPwL58Hn,Boyce Avenue;Megan Davies;Jaclyn Davies,Time After Time,60
5IGYPdHMSG4PLXDS9LDPJS,Eastmountainsouth,So Are You To Me,52
53iFMaNUXn6Oj8hUIKSO5a,Peter Bradley Adams,My Arms Were Always Around You,54
68KCwQ2PNKNT17sEx32DEG,The Civil Wars,Dance Me to the End of Love - Bonus,52
27wq82gy6a868oA5HNLRGv,Eddie Vedder,Photographs,51
24M6MHeugm1sHHNzCP5eV4,Suy Galvez,Baby Now That I Found You,30
5DZVpQguB5TGP3MdkN3JSP,Suy Galvez,Right Here Waiting,30
2HUZVffVPXvqnrml0gXggp,Howlin' Wolf,Smokestack Lightnin',62
2PTzfXh5Ut3hjRrWGyafz6,Stephen Speaks,Passenger Seat,64
5MTsZG10E0hTvAkdioyPnw,Buddy Guy;Bonnie Raitt,Feels Like Rain (feat. Bonnie Raitt),57
2AN3wNGUW0IgzfuurtVEDS,Mance Lipscomb,Sugar Babe,31
7jIAttgQTpLDoNtykIQXjH,Violent Femmes,Blister In The Sun,71
353rT3h7ABEWWBe6Hr7EZD,Days N Daze,"Little Blue Pills, Pt. 2",31
0GgFpUEQzr5RuDZC768g0k,Drei Rana;Selena Marie,Paano Ang Simbang Gabi - Kung 'Di Ka Katabi,30
5hhhrZMKz1NEZM7jRWufbf,Frank Turner,Bob,30
4zESVuAPxaC9bqQKjiWgH6,Harley Poe,Psycho,30
7EcFRiCKqijYsuA5UbNnQZ,Frank Turner,Perfect Government,30
4WbTMyywJtvUNhmVKa0oSM,The Bridge City Sinners,The Fear,30
0R7EWhquaAICmyE5MZqt3q,Ben Rector,Living My Best Life,59
5u2HaXFymnYNePtwI5bU3t,Frank Turner,Haven't Been Doing So Well,30
79keCNa2NAa4xMInUQCATJ,The Bridge City Sinners,"The Legend of Olog-hai, Pt. 2",30
61X73CJcpwGIxgQgKEXbw0,Brandi Carlile;Lucius,You and Me On The Rock (feat. Lucius),63
78Vs1Oo42MrcbwB8vQhhsz,Get Dead,Glitch,30
4dzurJ1Q1LIr8X7doV3yT0,Jonah Baker,A Thousand Years - Acoustic,44
0goA2cYxU9k2XfQHzo6WcP,Trevor Hall;Marieme,2 Oceans,54
4uCVtXasfPk1Z0JwrwTIzH,Ben Woodward,Golden Hour - Acoustic Piano,28
3HOcPWc2LUUv5te756KfAH,Brandon Chase,Without Me,47
4ISCO9MWDxOuteeVAm2ZWh,Aron Wright,You & Me (The Wildfire),41
6YOOCjjIb0pBZXbJjYgUlP,Sara Farell,Dancing With A Stranger,43
1i7JnFAxC15AuF1dsosbYM,Zack Tabudlo,Pero,65
7JY9axEOxQbeAN8OzwsOwy,Jonah Baker,Good 4 U (Acoustic),53
0eyE0L7FbNrXaByFzMXT1C,Greg Laswell,And Then You,47
0MY3K86lZ9HIat4oBi40dh,Daniel Robinson,Here With Me - Acoustic,55
16x2V0ZWoXD7Rjo6bSAoEK,Boyce Avenue,I'll Be There For You (Friends Theme),45
0zANeX4R6uWb82gCQAguOD,Zack Tabudlo,Habang Buhay,69
3BztDPhRhfwdwUndTlg45h,Gabrielle Aplin,So Far so Good,37
27hFQQS3cVUmIK3ser5bpu,Colin & Caroline,More Than Gravity,34
63F2nWghdifkNHVns5GT8W,Andrew Belle,Fade into You,53
76w967eCBrUFBSzef2ExlK,Masaharu Fukuyama,東京にもあったんだ,31
4kXcndvaQEROosxdcbJqzK,Masaharu Fukuyama,あの夏も 海も 空も,31
0lczO04vbk2ZiNvAqzUUQ0,Bailey Jehl,21 Guns,47
6Fomnvc3pkLvUQYUkhiQPx,Canyon City,Waves,45
6cMzeng5QA8fd2qqiMeIyg,Jonah Baker,Running Up That Hill (A Deal With God) - Acoustic,51
4jK6bBO2JbkvvgT7FPj8c5,Kurt Cobain,Poison's Gone,51
2jHEySxCzzODFWmPzt084L,Masaharu Fukuyama,18 ~eighteen~,31
4XlevPQOF6GkZCS2yWOkNn,Kina Grannis,Build Me Up Buttercup,48
4muAobUpgKTEgqskgNESmC,The Mayries,Umbrella - Acoustic Version,48
0OwoAzOM3ULaLoiYpC5axn,Gabrielle Aplin,Home,51
2GbTLMvttdfKoz4YDjZJis,Joshua Radin,You're My Home,55
5lQBkoXivgiXqKicR2uaTh,Masaharu Fukuyama,vs.2013 ~知覚と快楽の螺旋~,32
2GzvzxXnyJ9l3obE4JskC2,Ysabelle Cuevas,I Like Me Better,54
4tK4ARuilOrBzwVQK73E0Y,Jason Mraz,The Remedy (I Won't Worry),60
2E3ObBU2VIrTYOYh8tvi0x,Bailey Pelkman;Randy Rektor,Something Stupid,47
3BXMHdrjdF5yjJU4G0Z5HZ,Ethan Loukas;Janine Teñoso,Hanap-Hanap,29
3x3zdepy3au5Uo81WIA9MG,John Frusciante,The Will To Death,51
1tPYm2PqXjYL6lM0AfH5aT,Adam Christopher,Boulevard of Broken Dreams (Acoustic),41
14UvqLsdqw2dsmVkmTYptE,Kina Grannis,Can't Help Falling In Love,48
3XnDbrxxtA40HPIIRWLgRT,Penny and Sparrow,Eloise,61
5bC6ONDsL88snGN6QasjZH,Sonny Boy Williamson II,Help Me,60
2XshyXPcxtwvyFMys4JCqQ,Shannon & Keast,Everytime We Touch (Acoustic),45
56AecW9Anb0CY6HpgWvcg9,Ray LaMontagne,Let It Be Me,58
2EkGF5wYi3QrxTMMQftm4a,Mia Rollo,Beer,29
6VtoP2sJt5oCmPOQIve2sf,Boyce Avenue,Someone Like You,57
7ImaCF0ttRFNoQIErYlRq5,Suy Galvez,You've Got a Friend,29
4ujYTGqbiV5xl97Pqoctq2,JJ Heller,This Little Light of Mine,49
6B9EuDkJUAm9bO26ZdzBke,Takehara Pistol,Amazing Grace,30
2vOFdBs2kss9U0ezRGTG2E,Days N Daze,Remnants of What People Used to Be,30
6fmrddhzAr0StNzWEzlny5,AJJ,Linda Ronstadt,31
21HwOODUViTuHpkSYbdcMy,SANNA NORTH,Unsteady - Acoustic Covers Versions of Popular Songs,29
0pegFWSUOTiG0sLVEfxtvA,Brandi Carlile,Heart's Content,59
34HNaUhhTgO1jvfEuXHFyz,The Bridge City Sinners,The Damned,30
6pRaRbJVkHyQdlW3MGvkgT,Pigeon Pit,Hot Knives,30
2saK0E712wIB3Gf8QLuFYX,Get Dead,Nickel Plated,29
1ChZ4mrSLP8HImCY6IyImf,Adam Christopher,Peaches - Acoustic,55
1o0yFkUycTAWIIWFOlhDcV,A Great Big World,You,49
3d8kYb3GqZkiHb6annxKEo,Andrew Belle,Swimmers,50
1HfxPaJggVwFsvOtHbVzMz,Kris Allen,Live Like We're Dying,55
0Bb9oRoN3suM9iiIwzHtmX,Lúc,Somebody That I Used To Know,49
2wdfI1pjsfvviE7WTKGSYM,Ben Woodward,Lost Without You,32
5YRDGgdOshUPA17m7yzY7p,Masayoshi Yamazaki,"One more time, One more chance",53
0KAFjeQ6jpmtKP4CW9m5X6,The Mayries,you broke me first,46
203ADb8800e1YSzyrFQUZ9,Gabrielle Aplin,Skylight,23
6xTLXrdNqOTcTUHwPh8Wp1,Edy Hafler,Game of Thrones,41
7lB0MLvvsfrY6cN6kt4aKC,The Perishers,Nothing Like You and I,49
2dMkrhsWFVP2rHZmTEKkeh,Mat Kearney,Wanted Man,59
2GwShNdcJHDLEkGO4L34lF,The Mayries,Back To You,43
54sN9ILcN1Udqc6au0Rzdw,Masaharu Fukuyama,何度でも花が咲くように私を生きよう,31
5mw8Zmzqx3VhxqokFAntGI,Boyce Avenue,Scared to Be Lonely,46
4le6DvrwMv2rpyN1SPeL0g,Kurt Cobain,Sappy - Early Demo,50
4T8FoNHY3UZSYgOV76ueVU,Allman Brown,Ancient Light,41
7xO7bS29oAzMcFI0rBj8Fy,Sara Farell;Simon Samaeng,I Don't Wanna Live Forever (Fifty Shades Darker) - Acoustic Version,48
4z9WDbNAKo2wAfGaMn7yjh,Andrew Foy;Renee Foy,Before You Go,36
41XVcLXrmbxiV0mJASJxov,Mat Kearney,Ships In The Night,44
2ZaYFNn1YQuLSVdHhanr4Q,Joshua Radin,Only You,56
4qScDvgzJs0Oo30kFaJIuy,Sakura Fujiwara,Waver,29
5fTJGZ6k0zokfh5KLfe0sm,JJ Heller,Missing Peace,52
7E1Gs6mg3MOERIWo0sglXL,Masaharu Fukuyama,聖域,31
6XgmRgd6yQ71afjGLrk0aI,Canyon City,Firework,47
1xYMyM7MxFi4OuzDA2op9Q,Ray LaMontagne,Such A Simple Thing - Recorded at Sound Stage Studios Nashville,56
3CqV5uSdPvj5Ux3E8Idusc,Eddie van der Meer,"Sad Theme (From ""One Punch Man"")",37
4pcnFf9w7Mxmir5woJoanj,Gabrielle Aplin,Don't Know What I Want,24
2lvcDndxZGuowLA19g4YDv,Gabrielle Aplin,Call Me,23
0yoJHtKTiv9ixa8UFI6tkY,Suy Galvez,TRUE,28
3PcIfTefcjfWTK6WFmOLqK,Boyce Avenue;Rachel Grae,I Can't Make You Love Me,51
1RjEDlhTp2iJXWPdLpa8OM,Tristan Prettyman,Say Anything,51
4SXcG6Ti32myNw9GJ9qeDt,Matt Nathanson,All We Are,51
06R84YHz9bqaQzEbIWxzsw,Joshua Hyslop,Gentle Heart,50
4BguxPKygliNCIkzwWlYxU,Masaharu Fukuyama,All My Loving (Original Version),31
6zz1Lsob8CrgipAoxJys1w,Masayoshi Yamazaki,アンダルシアに憧れて,30
2f6RlUydW1yTWhcXqaBhA3,Masaharu Fukuyama,想 -new love new world-,31
6wAT9x3dx1N99gXXvds56Q,Drei Rana,Last Christmas,29
0c7iF5fSBYxCuwsAv2z4iI,Trevor Hall,Green Mountain State,61
44odJaONNr861TeNUYSx3L,Maris Racal,Di Papakawalan,28
07CUaE9XAgDQ0B2T4XGrnN,The Weepies;Deb Talan;Steve Tannen,Can't Go Back Now,55
6ffWQpIQhwtQxhO2HvbyWm,Hanare Gumi,ウイスキーが、お好きでしょ,29
1GkwSHR74B5DIgnlarTsa9,Days N Daze,Ditches,30
0pfG8LwO7hSdHe6hTgc6a6,Eric Hutchinson,Outside Villanova,29
2z3PXMMsdQqZ48OdOTBIoZ,Apes of the State,Timeline,30
0XV6QiUZCV5IIeTVojlktV,Gail Blanco,I'll Never Fall in Love Again,29
03SqUp5aNqCM8EP4WOmUZp,The Bridge City Sinners,Stray Cat Strut,29
02FzDPhxAoCZp6Fz4GzMmL,Days N Daze,Goodbye Lulu Pt.2,30
3KkgPBPjplbDy4uKcXNZeu,Days N Daze,Days n Daze of Our Lives,29
5s6ppi6NDeK6FXlX8XCajM,Get Dead,8 Track,28
738wQ9tsRLsEVEHnEGm6l1,Jonah Baker,Ghost - Acoustic,42
5KOn9dVdz24YDPjt8bfpjt,Eden Elf;Ren Avel,04:00,49
5ctBsVOClsptyjkQkBLBn4,Adam Christopher;Dan Berk,"10,000 Hours - Acoustic",53
11868tq8nTB9QJKyY3JjB4,Amber Leigh Irish,Yellow - Acoustic,50
5mFrdpvoxokKCWp9uHE1ok,Lúc,No Air,52
0BhmtRzdjNV0bQ5veUOazN,Anna Hamilton,Self Help,36
685WYfzmOeDOF4laU8UuOv,Lee DeWyze,Blackbird Song,49
2dI0UV4hCGnLaJVja2iosu,Jonah Baker,Easy On Me - Acoustic,40
1abgR6pt8VzZRfiQa0KLlS,Bailey Rushlow,Chasing Cars - Acoustic,51
47Dc6UvkluFZbPnumBlDBH,Emilie Mover,Can't Take My Eyes Off of You,41
2M1bgJpUPjfKhHLIIfzGtX,William Fitzsimmons,Fortune - Acoustic,55
1AJRWM34yxnAxhF9TEK0Zj,Vivid Color,Lot To Learn,52
2xHKGx65VCsJgU83Bvh4j7,Bailey Jehl,Apologize,51
5eIF4WZrpcnpEXi2Bu7i2t,Zack Tabudlo,First & Last,49
6kucNn22HB0qb2ZPa1BrNl,Albert Collins,"Cold, Cold Feeling",54
4E73Motq88LCg5Oy42uynU,Phillip LaRue,Sweet Love,46
7pxbZ29k1LJXvOdd2e5Bdn,Us The Duo,Shotgun,45
203WkDdprjHpN37QMBCMyJ,Masaharu Fukuyama,HEY!,30
1pIMxRddmCGalHnRbLFkWg,Jason Mraz,Have It All,53
3smgLNxWHdmUekrwDXBTfv,The Perishers,Trouble Sleeping,48
5uNEaSgkkPw6vLCUh3KsdQ,Jon McLaughlin,Beautiful Disaster,52
0UgmLwOrTeOCUNwV07a5AD,Sara Bareilles,Breathe Again,51
5aGkIyzLVYGuLIHkxpNAFF,Ray LaMontagne,Trouble,59
2NLu5wwfHlB4rGTxDYCRk7,Boyce Avenue,Memories,53
4UU97IGHOhBhZjCUgDFUiz,Tyrone Wells,Sink Or Swim,47
4aLiEepGWP5LdYDCf7Uhta,EJ De Perio,Tama Na,28
1CtfA9JkJ5cJQgpO7wEj4V,Beyond The Guitar,"He's A Pirate (From ""Pirates of the Caribbean"")",30
0g5bEa2Kxz18QLp4qotw3z,Yosui Inoue,能古島の片想い - Remastered 2018,29
7oGGmUTUwH6EooJGeZBJdj,Zee Avi,Bitter Heart,48
0wUVwtui3Se9kGUfSD7gaU,Hannah's Yard,I Want to Know What Love Is - Acoustic,52
6kw6xVfYpwqUwCsIrHHdYl,Hanare Gumi,ハンキーパンキー,28
2vfvPpkSwFwsuppSHbLCoR,JJ Heller,Ordinary Days,51
60S0LkuUyzHzX29KWew1a6,JJ Heller,Moon River,53
7wF4asYZw8cAHEljYd2Wid,Ben Rector,Forever Like That,52
1t0zKQvPW6iQPHGnUikbgC,JJ Heller,Neighbor,42
3InBIgygsMQ90Oc2Izt1mg,Takehara Pistol,一等賞,29
3NqKDdehfEZ00H4uFghoMr,Hanare Gumi,音タイム,29
18k8IlS52uxRWObykDUZFG,Brandi Carlile,The Joke,60
3YalaPTUkyCYanwIf0l4UN,Eddie Vedder,Toulumne,51
4ncp2DWzx9EQfaJmOdf45s,Vendredi;Son&Dad,Just The Two Of Us - Acoustic,28
3k6s9QkAZfENWHO3NhAQOn,Chris Cresswell,Arrythmic Palpitations,27
4l3P7LcxC2GSnUkbvykkMn,Chuck Ragan,The Boat,28
3ocm1Cf1Dk1ODrdBdybh82,Albert King,Born Under A Bad Sign - Mono Mix,58
0pHdVMGxXdDcjmye35j63j,The Weepies;Deb Talan;Steve Tannen,Nobody Knows Me At All,54
0ZrFfxDOl9jvgzGljGM8nB,Tim Vantol,Bitter Morning Taste,28
0WWuB1F1H4dr3Bdoe1vtHs,Days N Daze,DBS Out,29
7bKWcP3ExUaYeRivBx5KR5,Vendredi;Son&Dad,Crazy - (Acoustic Mix),28
4LzdviA9tys39CccjkJubr,The Bridge City Sinners,Dungeon Song,28
5aLPkAwDGpqBaoAvTgbgdD,Chad Hates George,Can I Sleep On Your Floor??,28
1POSMvQ2TKVN0D7GwOgK0W,Frank Turner,Josephine,28
6ad7bQ48TlqAgebCExUJVe,Ichiko Aoba,いきのこり●ぼくら,52
7wiULYwv85WeChygucbpTF,Boyce Avenue,Careless Whisper,46
2R1ACTXu88oxUcplmde6kT,Aron Wright,Look After You,47
69yz6UcfUHCi795treLj3l,Acoustic Guitar Collective,Perfect,39
0F78T5bfHQCliaNjBkIYBq,Kina Grannis,When the Party's Over,50
7quFUf8mR7wUxeJip0awxn,Howie Day,Longest Night,43
3zjr7jirhGwvqGuuJuIxjg,Andrew Foy;Renee Foy,Photograph,30
